REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (acres),Seeded area (hectares),Total farm value (dollars),value_per_hectare,value_per_tonne
1932,CA,"Beans, all dry (white and coloured)",20.0,1150.0,31050.0,66600.0,26950.0,629,0.023339517625231912,0.02025764895330113
1932,CA,Buckwheat,20.0,1230.0,183400.0,368400.0,149050.0,3585,0.024052331432405233,0.019547437295528897
1932,CA,Corn for grain,18.0,2415.0,128000.0,130000.0,53000.0,2276,0.0429433962264151,0.01778125
1932,CA,Corn for silage,0.3,4326.875,1357550.0,365600.0,147550.0,7868,0.05332429684852592,0.00579573496372141
1932,CA,Flaxseed,24.0,370.0,69100.0,461500.0,186200.0,1682,0.009033297529538131,0.02434153400868307
1932,CA,Mixed grains,16.0,1665.0,796800.0,1184000.0,479100.0,13063,0.027265706533082863,0.01639432730923695
1932,CA,Oats,13.0,1135.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1932,CA,"Peas, dry",31.0,1200.0,41300.0,84800.0,34400.0,1288,0.03744186046511628,0.031186440677966103
1932,CA,"Rye, all",10.0,690.0,215000.0,773800.0,312600.0,2284,0.007306461932181702,0.010623255813953488
1932,CA,"Rye, spring",10.0,625.0,37500.0,149800.0,60200.0,366,0.006079734219269103,0.00976
1932,CA,Sugar beets,0.68,4326.875,458700.0,44814.0,18100.0,3097,0.1711049723756906,0.006751689557444953
1932,CA,Tame hay,0.8,3620.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1932,CA,"Wheat, all",13.0,1095.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1932,MA,Barley,9.0,960.0,436000.0,1123300.0,455000.0,4003,0.008797802197802199,0.00918119266055046
1932,MA,Buckwheat,21.0,805.0,1850.0,5700.0,2300.0,38,0.01652173913043478,0.02054054054054054
1932,MA,Corn for silage,0.41,4326.875,52000.0,13400.0,5400.0,214,0.03962962962962963,0.004115384615384615
1932,MA,Flaxseed,26.0,305.0,6100.0,49300.0,20000.0,161,0.00805,0.02639344262295082
1932,MA,Mixed grains,9.0,1115.0,7700.0,17000.0,6900.0,71,0.010289855072463768,0.009220779220779221
1932,MA,Oats,9.0,960.0,568000.0,1442000.0,590725.0,5156,0.008728257649498498,0.009077464788732394
1932,MA,"Peas, dry",23.0,940.0,750.0,2000.0,800.0,17,0.02125,0.02266666666666667
1932,MA,"Rye, all",8.0,905.0,14700.0,40600.0,16200.0,112,0.006913580246913581,0.007619047619047619
1932,MA,"Rye, spring",8.0,880.0,3700.0,10500.0,4200.0,29,0.006904761904761905,0.007837837837837838
1932,MA,Tame hay,0.62,3390.0,644000.0,464200.0,190000.0,3987,0.02098421052631579,0.006190993788819875
1932,MA,"Wheat, all",14.0,1115.0,1199000.0,1442000.0,590725.0,16736,0.028331287824283718,0.013958298582151793
1932,MP,Barley,24.0,1495.0,14450.0,23900.0,9650.0,346,0.03585492227979275,0.023944636678200692
1932,MP,Mixed grains,18.0,1725.0,22950.0,32900.0,13300.0,424,0.0318796992481203,0.018474945533769063
1932,MP,Oats,21.0,1255.0,229350.0,451100.0,182550.0,4924,0.026973431936455766,0.02146936995857859
1932,MP,Tame hay,0.8,3620.0,1357550.0,1187700.0,481000.0,13937,0.028975051975051975,0.010266288534492284
1932,MP,"Wheat, all",29.0,1250.0,19150.0,37900.0,15350.0,552,0.035960912052117266,0.028825065274151435
1932,NB,Barley,24.0,1495.0,7250.0,12000.0,4850.0,176,0.03628865979381443,0.024275862068965516
1932,NB,"Beans, all dry (white and coloured)",46.0,1250.0,500.0,1000.0,400.0,23,0.0575,0.046
1932,NB,Buckwheat,25.0,1105.0,18800.0,42100.0,17050.0,475,0.02785923753665689,0.02526595744680851
1932,NB,Corn for silage,0.33,4326.875,3000.0,600.0,250.0,10,0.04,0.0033333333333333335
1932,NB,Mixed grains,21.0,1515.0,2650.0,4300.0,1750.0,56,0.032,0.021132075471698115
1932,NB,Oats,21.0,1195.0,104500.0,216500.0,87600.0,2236,0.02552511415525114,0.02139712918660287
1932,NB,Tame hay,0.82,3520.0,799000.0,561200.0,227000.0,6519,0.02871806167400881,0.008158948685857322
1932,NB,"Wheat, all",32.0,1200.0,5450.0,11300.0,4550.0,176,0.03868131868131868,0.032293577981651375
1932,NS,Barley,26.0,1565.0,5000.0,7900.0,3200.0,128,0.04,0.0256
1932,NS,Buckwheat,31.0,1305.0,2150.0,4100.0,1650.0,67,0.040606060606060604,0.031162790697674417
1932,NS,Corn for silage,0.33,4326.875,4000.0,500.0,200.0,13,0.065,0.00325
1932,NS,Mixed grains,25.0,1795.0,3500.0,4800.0,1950.0,89,0.045641025641025644,0.02542857142857143
1932,NS,Oats,27.0,1350.0,46450.0,85100.0,34450.0,1265,0.03671988388969521,0.027233584499461786
1932,NS,Tame hay,0.77,4030.0,653000.0,400200.0,162000.0,5040,0.03111111111111111,0.0077182235834609494
1932,NS,"Wheat, all",27.0,1445.0,1950.0,3300.0,1350.0,53,0.03925925925925926,0.02717948717948718
1932,ON,Barley,17.0,1625.0,299800.0,456000.0,184500.0,5233,0.028363143631436313,0.01745496997998666
1932,ON,"Beans, all dry (white and coloured)",18.0,1145.0,28800.0,62000.0,25100.0,519,0.020677290836653386,0.018020833333333333
1932,ON,Buckwheat,17.0,1230.0,98200.0,197000.0,79700.0,1624,0.02037641154328733,0.01653767820773931
1932,ON,Corn for grain,18.0,2415.0,128000.0,130000.0,53000.0,2276,0.0429433962264151,0.01778125
1932,ON,Corn for silage,0.29,4326.875,1357550.0,285000.0,115000.0,5830,0.050695652173913044,0.004294501123347207
1932,ON,Flaxseed,36.0,610.0,1550.0,6300.0,2550.0,56,0.02196078431372549,0.03612903225806452
1932,ON,Mixed grains,16.0,1705.0,680300.0,986000.0,399000.0,10998,0.02756390977443609,0.016166397177715713
1932,ON,Oats,16.0,1230.0,1164600.0,1442000.0,590725.0,18879,0.031959033391171864,0.0162107161257084
1932,ON,"Peas, dry",24.0,1210.0,29150.0,59500.0,24100.0,696,0.028879668049792532,0.023876500857632932
1932,ON,"Rye, all",15.0,1115.0,26000.0,57500.0,23300.0,399,0.017124463519313304,0.015346153846153846
1932,ON,Sugar beets,0.69,4326.875,322000.0,30885.0,12500.0,2218,0.17744,0.006888198757763975
1932,ON,Tame hay,0.81,4020.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1932,ON,"Wheat, all",18.0,1805.0,464200.0,636000.0,257500.0,8335,0.03236893203883495,0.017955622576475656
1932,ON,"Wheat, spring",18.0,1340.0,54200.0,100000.0,40500.0,955,0.023580246913580245,0.017619926199261993
1932,PP,Barley,8.0,1075.0,1357550.0,1442000.0,590725.0,11601,0.01963857971137162,0.008545541600677692
1932,PP,Corn for silage,0.41,4326.875,90000.0,24000.0,9700.0,365,0.03762886597938144,0.004055555555555555
1932,PP,Flaxseed,24.0,365.0,67100.0,453500.0,183000.0,1599,0.008737704918032788,0.0238301043219076
1932,PP,Mixed grains,7.0,1165.0,29700.0,63100.0,25500.0,211,0.00827450980392157,0.0071043771043771044
1932,PP,Oats,9.0,1095.0,1357550.0,1442000.0,590725.0,32313,0.05470057979601337,0.02380243821590365
1932,PP,"Peas, dry",23.0,875.0,1050.0,2900.0,1200.0,24,0.02,0.022857142857142857
1932,PP,"Rye, all",9.0,645.0,184500.0,706200.0,285200.0,1784,0.0062552594670406735,0.009669376693766938
1932,PP,Sugar beets,0.64,4326.875,136700.0,13929.0,5600.0,879,0.15696428571428572,0.006430138990490124
1932,PP,Tame hay,0.67,3550.0,1313000.0,911700.0,370000.0,8814,0.02382162162162162,0.006712871287128713
1932,PP,"Wheat, all",13.0,1080.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1932,PEI,Barley,19.0,1375.0,2200.0,4000.0,1600.0,42,0.02625,0.019090909090909092
1932,PEI,Buckwheat,26.0,1475.0,1550.0,2600.0,1050.0,40,0.0380952380952381,0.025806451612903226
1932,PEI,Corn for silage,0.35,2000.0,2000.0,300.0,100.0,7,0.07,0.0035
1932,PEI,Mixed grains,17.0,1750.0,16800.0,23800.0,9600.0,279,0.0290625,0.01660714285714286
1932,PEI,Oats,18.0,1295.0,78400.0,149500.0,60500.0,1423,0.023520661157024794,0.01815051020408163
1932,PEI,Tame hay,0.83,3130.0,288000.0,226300.0,92000.0,2378,0.025847826086956523,0.008256944444444445
1932,PEI,"Wheat, all",27.0,1245.0,11750.0,23300.0,9450.0,323,0.03417989417989418,0.02748936170212766
1932,QU,Barley,24.0,1380.0,64000.0,114300.0,46300.0,1557,0.03362850971922246,0.024328125
1932,QU,"Beans, all dry (white and coloured)",56.0,1110.0,1000.0,2200.0,900.0,56,0.06222222222222222,0.056
1932,QU,Buckwheat,22.0,1285.0,60850.0,116900.0,47300.0,1341,0.02835095137420719,0.022037797863599013
1932,QU,Corn for silage,0.29,4326.875,451000.0,51000.0,20600.0,1325,0.06432038834951456,0.0029379157427937915
1932,QU,Flaxseed,71.0,635.0,350.0,1400.0,550.0,25,0.045454545454545456,0.07142857142857142
1932,QU,Mixed grains,23.0,1530.0,61400.0,99000.0,40100.0,1384,0.03451371571072319,0.02254071661237785
1932,QU,Oats,23.0,1120.0,786900.0,1442000.0,590725.0,18369,0.031095687502645054,0.023343499809378575
1932,QU,"Peas, dry",53.0,1115.0,8700.0,19300.0,7800.0,458,0.05871794871794872,0.05264367816091954
1932,QU,"Rye, all",27.0,1000.0,2500.0,6200.0,2500.0,67,0.0268,0.0268
1932,QU,Tame hay,0.78,3150.0,1357550.0,1442000.0,590725.0,34628,0.058619492995894876,0.025507716106220765
1932,QU,"Wheat, all",27.0,1235.0,25900.0,52000.0,21000.0,695,0.033095238095238094,0.026833976833976834
1932,SK,Barley,9.0,945.0,509000.0,1329500.0,538000.0,4446,0.008263940520446097,0.008734774066797643
1932,SK,"Beans, all dry (white and coloured)",20.0,1000.0,50.0,100.0,50.0,1,0.02,0.02
1932,SK,Corn for silage,0.43,560.0,14000.0,6100.0,2500.0,60,0.024,0.004285714285714286
1932,SK,Flaxseed,24.0,365.0,55900.0,381200.0,154000.0,1320,0.008571428571428572,0.023613595706618962
1932,SK,Mixed grains,5.0,845.0,7100.0,20800.0,8400.0,38,0.004523809523809524,0.005352112676056338
1932,SK,Oats,8.0,940.0,1357550.0,1442000.0,590725.0,13962,0.023635363324728088,0.01028470406246547
1932,SK,"Peas, dry",20.0,750.0,150.0,500.0,200.0,3,0.015,0.02
1932,SK,"Rye, all",9.0,675.0,131600.0,482500.0,195000.0,1246,0.00638974358974359,0.009468085106382978
1932,SK,"Rye, spring",9.0,730.0,22600.0,77300.0,31000.0,214,0.006903225806451613,0.009469026548672566
1932,SK,Tame hay,0.64,3670.0,220000.0,159400.0,60000.0,1401,0.02335,0.006368181818181818
1932,SK,"Wheat, all",13.0,915.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1933,AB,Barley,10.0,1090.0,278000.0,631000.0,255000.0,2812,0.011027450980392157,0.010115107913669064
1933,AB,"Beans, all dry (white and coloured)",52.0,835.0,250.0,800.0,300.0,13,0.043333333333333335,0.052
1933,AB,Corn for silage,0.51,4326.875,12000.0,5000.0,2000.0,61,0.0305,0.005083333333333333
1933,AB,Flaxseed,46.0,275.0,1100.0,10700.0,4000.0,51,0.01275,0.046363636363636364
1933,AB,Mixed grains,10.0,1130.0,9500.0,20800.0,8400.0,97,0.011547619047619048,0.010210526315789474
1933,AB,Oats,12.0,965.0,1118000.0,1442000.0,590725.0,13050,0.022091497735833087,0.01167262969588551
1933,AB,"Peas, dry",40.0,1000.0,200.0,600.0,200.0,8,0.04,0.04
1933,AB,"Rye, all",12.0,285.0,19500.0,169000.0,68000.0,236,0.0034705882352941177,0.012102564102564103
1933,AB,"Rye, spring",11.0,150.0,3500.0,57000.0,23000.0,40,0.0017391304347826088,0.011428571428571429
1933,AB,Sugar beets,0.7,4326.875,124700.0,13773.0,5600.0,878,0.15678571428571428,0.0070408981555733765
1933,AB,Tame hay,0.73,3260.0,456000.0,355500.0,140000.0,3338,0.02384285714285714,0.0073201754385964915
1933,AB,"Wheat, all",17.0,870.0,1357550.0,1442000.0,590725.0,46050,0.07795505522874434,0.03392140252661044
1933,BC,Barley,23.0,1635.0,6700.0,10100.0,4100.0,157,0.03829268292682927,0.02343283582089552
1933,BC,"Beans, all dry (white and coloured)",44.0,1835.0,550.0,800.0,300.0,24,0.08,0.04363636363636364
1933,BC,Corn for silage,0.55,4326.875,50000.0,4900.0,2000.0,275,0.1375,0.0055
1933,BC,Flaxseed,40.0,665.0,100.0,400.0,150.0,4,0.02666666666666667,0.04
1933,BC,Mixed grains,22.0,1855.0,2600.0,3400.0,1400.0,58,0.041428571428571426,0.022307692307692306
1933,BC,Oats,26.0,1790.0,69500.0,95900.0,38800.0,1803,0.04646907216494845,0.02594244604316547
1933,BC,"Peas, dry",44.0,1855.0,2600.0,3400.0,1400.0,115,0.08214285714285714,0.04423076923076923
1933,BC,"Rye, all",24.0,1175.0,2000.0,4300.0,1700.0,47,0.027647058823529413,0.0235
1933,BC,Tame hay,1.43,4326.875,373000.0,192100.0,78000.0,5341,0.06847435897435897,0.014319034852546916
1933,BC,"Wheat, all",25.0,1485.0,35800.0,59600.0,24100.0,896,0.037178423236514525,0.025027932960893853
1933,CA,Barley,14.0,930.0,1357550.0,1442000.0,590725.0,18954,0.03208599602183757,0.013961916688151449
1933,CA,"Beans, all dry (white and coloured)",36.0,1010.0,24200.0,59100.0,23950.0,878,0.03665970772442589,0.03628099173553719
1933,CA,Buckwheat,23.0,1145.0,184700.0,398300.0,161300.0,4233,0.02624302541847489,0.022918245804006497
1933,CA,Corn for grain,23.0,2325.0,128000.0,136600.0,55000.0,2982,0.05421818181818182,0.023296875
1933,CA,Corn for silage,0.36,4326.875,1357550.0,378800.0,153500.0,10239,0.06670358306188925,0.007542263636698464
1933,CA,Flaxseed,47.0,165.0,16050.0,243600.0,98150.0,756,0.007702496179317371,0.04710280373831776
1933,CA,Mixed grains,20.0,1425.0,673750.0,1167300.0,472300.0,13336,0.02823629049333051,0.01979369202226345
1933,CA,Oats,17.0,865.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1933,CA,"Peas, dry",37.0,1095.0,37450.0,84600.0,34200.0,1371,0.040087719298245617,0.03660881174899867
1933,CA,"Rye, all",15.0,455.0,106700.0,583100.0,235300.0,1603,0.006812579685507862,0.015023430178069353
1933,CA,"Rye, spring",12.0,315.0,17400.0,138800.0,55600.0,208,0.0037410071942446045,0.011954022988505748
1933,CA,Sugar beets,0.69,4326.875,401300.0,43625.0,17700.0,2784,0.15728813559322033,0.006937453276850237
1933,CA,Tame hay,0.97,3060.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1933,CA,"Wheat, all",18.0,730.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1933,MA,Barley,12.0,775.0,368000.0,1173000.0,475000.0,4563,0.009606315789473685,0.01239945652173913
1933,MA,Buckwheat,24.0,720.0,2300.0,7800.0,3200.0,56,0.0175,0.02434782608695652
1933,MA,Corn for silage,0.47,4326.875,107000.0,30200.0,12200.0,502,0.04114754098360656,0.004691588785046729
1933,MA,Flaxseed,46.0,350.0,2800.0,20200.0,8000.0,129,0.016125,0.04607142857142857
1933,MA,Mixed grains,12.0,860.0,11100.0,31900.0,12900.0,136,0.010542635658914728,0.012252252252252252
1933,MA,Oats,14.0,745.0,455000.0,1442000.0,590725.0,6195,0.01048711329298743,0.013615384615384616
1933,MA,"Peas, dry",37.0,600.0,600.0,2500.0,1000.0,22,0.022,0.03666666666666667
1933,MA,"Rye, all",13.0,805.0,15000.0,45700.0,18600.0,186,0.01,0.0124
1933,MA,"Rye, spring",12.0,835.0,3000.0,9000.0,3600.0,35,0.009722222222222222,0.011666666666666667
1933,MA,Tame hay,0.63,3500.0,806000.0,570100.0,230000.0,5090,0.022130434782608694,0.006315136476426799
1933,MA,"Wheat, all",19.0,865.0,889000.0,1442000.0,590725.0,16986,0.02875449659316941,0.019106861642294713
1933,MP,Barley,29.0,1465.0,14350.0,24100.0,9800.0,409,0.04173469387755102,0.028501742160278745
1933,MP,Mixed grains,21.0,1850.0,23850.0,32000.0,12900.0,511,0.03961240310077519,0.021425576519916143
1933,MP,Oats,25.0,1270.0,233300.0,454000.0,183700.0,5776,0.031442569406641266,0.02475782254607801
1933,MP,Tame hay,1.0,3010.0,1357550.0,1190000.0,482000.0,14538,0.030161825726141078,0.010708997826967699
1933,MP,"Wheat, all",32.0,1495.0,24350.0,40300.0,16300.0,782,0.04797546012269939,0.03211498973305955
1933,NB,Barley,28.0,1390.0,6950.0,12300.0,5000.0,195,0.039,0.02805755395683453
1933,NB,"Beans, all dry (white and coloured)",53.0,1220.0,550.0,1100.0,450.0,29,0.06444444444444444,0.05272727272727273
1933,NB,Buckwheat,23.0,995.0,16800.0,41700.0,16900.0,386,0.02284023668639053,0.022976190476190476
1933,NB,Corn for silage,0.4,4326.875,3000.0,500.0,200.0,12,0.06,0.004
1933,NB,Mixed grains,23.0,1400.0,2800.0,5000.0,2000.0,63,0.0315,0.0225
1933,NB,Oats,26.0,1115.0,95200.0,210500.0,85200.0,2469,0.02897887323943662,0.025934873949579832
1933,NB,Tame hay,0.95,2450.0,560000.0,565800.0,229000.0,5306,0.023170305676855896,0.009475
1933,NB,"Wheat, all",35.0,1360.0,7400.0,13500.0,5450.0,257,0.04715596330275229,0.03472972972972973
1933,NS,Barley,32.0,1470.0,4700.0,7900.0,3200.0,151,0.0471875,0.03212765957446809
1933,NS,Buckwheat,33.0,1085.0,1950.0,4400.0,1800.0,65,0.03611111111111111,0.03333333333333333
1933,NS,Corn for silage,0.35,4326.875,4000.0,500.0,200.0,14,0.07,0.0035
1933,NS,Mixed grains,31.0,1525.0,3050.0,5000.0,2000.0,96,0.048,0.031475409836065574
1933,NS,Oats,32.0,1320.0,47850.0,89500.0,36200.0,1551,0.04284530386740332,0.032413793103448274
1933,NS,Tame hay,1.1,3900.0,631000.0,400200.0,162000.0,6960,0.04296296296296296,0.011030110935023771
1933,NS,"Wheat, all",36.0,1180.0,1650.0,3400.0,1400.0,59,0.04214285714285714,0.03575757575757576
1933,ON,Barley,20.0,1405.0,262000.0,461000.0,186600.0,5174,0.02772775991425509,0.019748091603053436
1933,ON,"Beans, all dry (white and coloured)",34.0,1000.0,21200.0,52300.0,21200.0,717,0.03382075471698113,0.03382075471698113
1933,ON,Buckwheat,21.0,1130.0,94650.0,207000.0,83800.0,1956,0.02334128878281623,0.020665610142630745
1933,ON,Corn for grain,23.0,2325.0,128000.0,136600.0,55000.0,2982,0.05421818181818182,0.023296875
1933,ON,Corn for silage,0.36,4326.875,1357550.0,286000.0,116000.0,7930,0.06836206896551725,0.005841405473094914
1933,ON,Flaxseed,48.0,555.0,1250.0,5500.0,2250.0,60,0.02666666666666667,0.048
1933,ON,Mixed grains,20.0,1470.0,562500.0,947000.0,383200.0,11023,0.028765657620041754,0.019596444444444444
1933,ON,Oats,22.0,1080.0,1010800.0,1442000.0,590725.0,22285,0.03772482965847052,0.022046893549663632
1933,ON,"Peas, dry",29.0,1075.0,25550.0,58700.0,23750.0,751,0.031621052631578946,0.029393346379647748
1933,ON,"Rye, all",21.0,1060.0,23200.0,54000.0,21900.0,484,0.022100456621004565,0.02086206896551724
1933,ON,Sugar beets,0.69,4326.875,276600.0,29852.0,12100.0,1906,0.1575206611570248,0.006890817064352856
1933,ON,Tame hay,0.99,3710.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1933,ON,"Wheat, all",27.0,1610.0,427400.0,656000.0,265300.0,11320,0.04266867696946853,0.026485727655591953
1933,ON,"Wheat, spring",27.0,1155.0,45400.0,97000.0,39300.0,1218,0.03099236641221374,0.02682819383259912
1933,PP,Barley,11.0,840.0,1028000.0,1442000.0,590725.0,11589,0.019618265690465108,0.011273346303501946
1933,PP,Corn for silage,0.48,4326.875,135000.0,42400.0,17100.0,645,0.037719298245614034,0.0047777777777777775
1933,PP,Flaxseed,47.0,150.0,14300.0,235900.0,95000.0,668,0.007031578947368421,0.046713286713286714
1933,PP,Mixed grains,11.0,880.0,26900.0,75700.0,30600.0,301,0.009836601307189543,0.011189591078066915
1933,PP,Oats,12.0,755.0,1357550.0,1442000.0,590725.0,33575,0.05683693766134834,0.02473205406799013
1933,PP,"Peas, dry",38.0,645.0,900.0,3600.0,1400.0,34,0.024285714285714285,0.03777777777777778
1933,PP,"Rye, all",13.0,380.0,79400.0,519700.0,209600.0,1013,0.004833015267175573,0.012758186397984886
1933,PP,Sugar beets,0.7,4326.875,124700.0,13773.0,5600.0,878,0.15678571428571428,0.0070408981555733765
1933,PP,Tame hay,0.65,3340.0,1357550.0,1100200.0,440000.0,9504,0.0216,0.007000847114286767
1933,PP,"Wheat, all",17.0,705.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1933,PEI,Barley,23.0,1690.0,2700.0,3900.0,1600.0,63,0.039375,0.023333333333333334
1933,PEI,Buckwheat,26.0,1315.0,1050.0,2000.0,800.0,27,0.03375,0.025714285714285714
1933,PEI,Corn for silage,0.3,2000.0,2000.0,200.0,100.0,6,0.06,0.003
1933,PEI,Mixed grains,20.0,2020.0,18000.0,22000.0,8900.0,352,0.039550561797752806,0.019555555555555555
1933,PEI,Oats,19.0,1450.0,90250.0,154000.0,62300.0,1756,0.028186195826645263,0.019457063711911356
1933,PEI,Tame hay,0.88,2840.0,258000.0,224000.0,91000.0,2272,0.024967032967032968,0.008806201550387596
1933,PEI,"Wheat, all",30.0,1620.0,15300.0,23400.0,9450.0,466,0.049312169312169314,0.030457516339869282
1933,QU,Barley,24.0,1285.0,67900.0,130800.0,52900.0,1625,0.030718336483931945,0.023932253313696614
1933,QU,"Beans, all dry (white and coloured)",58.0,1000.0,1600.0,3900.0,1600.0,93,0.058125,0.058125
1933,QU,Buckwheat,26.0,1240.0,67950.0,135400.0,54800.0,1743,0.031806569343065694,0.02565121412803532
1933,QU,Corn for silage,0.32,4326.875,426000.0,44200.0,17900.0,1357,0.0758100558659218,0.0031854460093896715
1933,QU,Flaxseed,60.0,535.0,400.0,1800.0,750.0,24,0.032,0.06
1933,QU,Mixed grains,25.0,1310.0,57900.0,109200.0,44200.0,1443,0.03264705882352941,0.024922279792746114
1933,QU,Oats,24.0,995.0,692100.0,1442000.0,590725.0,16379,0.027726945702314952,0.023665655252131195
1933,QU,"Peas, dry",56.0,1100.0,8400.0,18900.0,7650.0,471,0.06156862745098039,0.05607142857142857
1933,QU,"Rye, all",28.0,1000.0,2100.0,5100.0,2100.0,59,0.028095238095238097,0.028095238095238097
1933,QU,Tame hay,1.04,2180.0,1357550.0,1442000.0,590725.0,30932,0.052362774556688814,0.0227851644506648
1933,QU,"Wheat, all",29.0,1125.0,26600.0,58200.0,23600.0,762,0.032288135593220336,0.028646616541353382
1933,SK,Barley,11.0,770.0,382000.0,1228000.0,497000.0,4214,0.00847887323943662,0.011031413612565445
1933,SK,"Beans, all dry (white and coloured)",40.0,500.0,50.0,200.0,100.0,2,0.02,0.04
1933,SK,Corn for silage,0.51,552.0,16000.0,7200.0,2900.0,82,0.028275862068965516,0.005125
1933,SK,Flaxseed,47.0,125.0,10400.0,205000.0,83000.0,488,0.005879518072289157,0.04692307692307692
1933,SK,Mixed grains,11.0,675.0,6300.0,23000.0,9300.0,68,0.007311827956989247,0.010793650793650795
1933,SK,Oats,12.0,630.0,1163000.0,1442000.0,590725.0,14330,0.024258326632527825,0.01232158211521926
